  78.17 -0.040278559861241 -0.057735357930317  0.071416746541389 -0.007565812865096 -0.050900198320103 0.108757291214512
  77.87 -0.040225216738050 -0.057775244748901  0.070975499839577 -0.007656981299009 -0.050367022469411 0.108350144151920
  77.57 -0.040170027501980 -0.057812487000264  0.070532678037492 -0.007748479344261 -0.049833115696452 0.107938151104603
  77.28 -0.040112992157299 -0.057847061167082  0.070088307749946 -0.007840289147076 -0.049298529279651 0.107521306261238
  76.98 -0.040054111015657 -0.057878944033096  0.069642416177337 -0.007932392423471 -0.048763315108058 0.107099605170524
  76.69 -0.039993384698511 -0.057908112695428  0.069195031102701 -0.008024770542514 -0.048227525806244 0.106673044817512
  76.40 -0.039930814139454 -0.057934544576969  0.068746180888590 -0.008117404422248 -0.047691214567769 0.106241623415437
  76.10 -0.039866400586455 -0.057958217438633  0.068295894473484 -0.008210274619891 -0.047154435176000 0.105805340683274
  75.81 -0.039800145603992 -0.057979109391867  0.067844201368059 -0.008303361227757 -0.046617242101255 0.105364197741653
  75.52 -0.039732051075099 -0.057997198910965  0.067391131651062 -0.008396643991215 -0.046079690299572 0.104918197071230
  75.24 -0.039662119203301 -0.058012464845453  0.066936715964930 -0.008490102294811 -0.045541835379248 0.104467342658399
  74.95 -0.039590352514447 -0.058024886432643  0.066480985511062 -0.008583715099819 -0.045003733482873 0.104011640016111
  74.66 -0.039516753858441 -0.058034443309884  0.066023972044794 -0.008677460999751 -0.044465441273456 0.103551096062443
  74.38 -0.039441326410858 -0.058041115527006  0.065565707870127 -0.008771318192602 -0.043927015976053 0.103085719238560
  74.09 -0.039364073674458 -0.058044883558678  0.065106225834083 -0.008865264591873 -0.043388515315324 0.102615519581573
  73.81 -0.039284999480578 -0.058045728316695  0.064645559320693 -0.008959277680853 -0.042849997480832 0.102140508623921
  73.53 -0.039204107990417 -0.058043631162307  0.064183742244876 -0.009053334575071 -0.042311521154803 0.101660699355216
  73.25 -0.039121403696201 -0.058038573918368  0.063720809045851 -0.009147412133315 -0.041773145470492 0.101176106510198
  72.97 -0.039036891422231 -0.058030538881541  0.063256794680215 -0.009241486839673 -0.041234930081568 0.100686746343226
  72.69 -0.038950576325808 -0.058019508834346  0.062791734614858 -0.009335534865984 -0.040696934898443 0.100192636690727
  72.41 -0.038862463898044 -0.058005467057153  0.062325664819479 -0.009429532016325 -0.040159220379699 0.099693796967726
  72.14 -0.038772559964537 -0.057988397340100  0.061858621758809 -0.009523453817217 -0.039621847303106 0.099190248299685
  71.86 -0.038680870685933 -0.057968283994868  0.061390642384494 -0.009617275538443 -0.039084876800322 0.098682013352502
  71.59 -0.038587402558353 -0.057945111866419  0.060921764126823 -0.009710972095900 -0.038548370356883 0.098169116488633
  71.32 -0.038492162413694 -0.057918866344438  0.060452024885936 -0.009804518190382 -0.038012389819153 0.097651583770564
  71.04 -0.038395157419807 -0.057889533374898  0.059981463022954 -0.009897888203492 -0.037476997255537 0.097129442822030
  70.77 -0.038296395080529 -0.057857099471224  0.059510117350663 -0.009991056294789 -0.036942255074446 0.096602722980677
  70.50 -0.038195883235601 -0.057821551725491  0.059038027123974 -0.010083996367094 -0.036408225920215 0.096071455298052
  70.23 -0.038093630060438 -0.057782877819358  0.058565232030048 -0.010176682052609 -0.035874972631467 0.095535672418184
  69.97 -0.037989644065772 -0.057741066034876  0.058091772178255 -0.010269086851700 -0.035342558366014 0.094995408768395
  69.70 -0.037883934097158 -0.057696105265095  0.057617688089703 -0.010361183973295 -0.034811046330241 0.094450700368481
  69.43 -0.037776509334345 -0.057647985024441  0.057143020686535 -0.010452946529182 -0.034280500042783 0.093901585108275
  69.17 -0.037667379290507 -0.057596695458940  0.056667811281025 -0.010544347277264 -0.033750983036152 0.093348102268853
  68.90 -0.037556553811339 -0.057542227356249  0.056192101564337 -0.010635359017075 -0.033222559057966 0.092790293171330
  68.64 -0.037444043074016 -0.057484572155368  0.055715933595039 -0.010725954222024 -0.032695291869722 0.092228200528066
  68.38 -0.037329857586004 -0.057423721956256  0.055239349787354 -0.010816105344702 -0.032169245406388 0.091661868938803
  68.12 -0.037214008183746 -0.057359669529012  0.054762392899164 -0.010905784622595 -0.031644483519666 0.091091344606165
  67.86 -0.037096506031200 -0.057292408323036  0.054285106019712 -0.010994964189104 -0.031121070179219 0.090516675422397
  67.60 -0.036977362618232 -0.057221932475711  0.053807532557265 -0.011083616205387 -0.030599069375525 0.089937911035287
  67.34 -0.036856589758885 -0.057148236820972  0.053329716226194 -0.011171712561986 -0.030078544994983 0.089355102678157
  67.08 -0.036734199589489 -0.057071316897528  0.052851701034185 -0.011259225246585 -0.029559560910108 0.088768303273951
  66.83 -0.036610204566647 -0.056991168956754  0.052373531268968 -0.011346126059519 -0.029042180896277 0.088177567421355
  66.57 -0.036484617465074 -0.056907789970365  0.051895251484965 -0.011432386870514 -0.028526468659473 0.087582951367043
  66.32 -0.036357451375295 -0.056821177637778  0.051416906489701 -0.011517979479903 -0.028012487753026 0.086984512981392
  66.07 -0.036228719701209 -0.056731330393064  0.050938541329971 -0.011602875681083 -0.027500301626182 0.086382311800109
  65.81 -0.036098436157510 -0.056638247411641  0.050460201277844 -0.011687047316022 -0.026989973422875 0.085776408906280
  65.56 -0.035966614766977 -0.056541928616757  0.049981931816514 -0.011770466233629 -0.026481566266223 0.085166867083014
  65.31 -0.035833269857616 -0.056442374685300  0.049503778625951 -0.011853104324444 -0.025975142918522 0.084553750622635
  65.06 -0.035698416059679 -0.056339587053665  0.049025787568290 -0.011934933548396 -0.025470765947777 0.083937125416877
  64.82 -0.035562068302535 -0.056233567922948  0.048548004673233 -0.012015925934805 -0.024968497602806 0.083317058922200
  64.57 -0.035424241811415 -0.056124320263983  0.048070476123166 -0.012096053665644 -0.024468399840993 0.082693620076513
  64.32 -0.035284952104021 -0.056011847821832  0.047593248238137 -0.012175288943705 -0.023970534342166 0.082066879437959
  64.08 -0.035144214987004 -0.055896155120139  0.047116367460780 -0.012253604179946 -0.023474962321246 0.081436908962867
  63.83 -0.035002046552309 -0.055777247464785  0.046639880341027 -0.012330971889407 -0.022981744722539 0.080803782113309
  63.59 -0.034858463173396 -0.055655130947463  0.046163833520779 -0.012407364802236 -0.022490942018505 0.080167573853623
  63.35 -0.034713481501325 -0.055529812448694  0.045688273718380 -0.012482755773480 -0.022002614272210 0.079528360476949
  63.10 -0.034567118460727 -0.055401299640417  0.045213247713036 -0.012557117887169 -0.021516821047118 0.078886219782165
  62.86 -0.034419391245639 -0.055269600988336  0.044738802329195 -0.012630424470195 -0.021033621538935 0.078241230893478
  62.62 -0.034270317315222 -0.055134725753671  0.044264984420776 -0.012702649050678 -0.020553074332741 0.077593474298587
  62.39 -0.034119914389364 -0.054996683994613  0.043791840855349 -0.012773765406537 -0.020075237465444 0.076943031810522
  62.15 -0.033968200444153 -0.054855486567366  0.043319418498233 -0.012843747600189 -0.019600168536804 0.076289986491312
  61.91 -0.033815193707243 -0.054711145126698  0.042847764196600 -0.012912569992418 -0.019127924452689 0.075634422780357
  61.67 -0.033660912653105 -0.054563672126078  0.042376924763526 -0.012980207235447 -0.018658561591611 0.074976426234219
  61.44 -0.033505375998162 -0.054413080817519  0.041906946961972 -0.013046634293745 -0.018192135665951 0.074316083693154
  61.20 -0.033348602695821 -0.054259385250770  0.041437877488715 -0.013111826492607 -0.017728701756647 0.073653483100705
  60.97 -0.033190611931392 -0.054102600272284  0.040969762958448 -0.013175759490391 -0.017268314271568 0.072988713600841
  60.74 -0.033031423116908 -0.053942741523615  0.040502649887645 -0.013238409327099 -0.016811026903873 0.072321865388775
  60.51 -0.032871055885846 -0.053779825439464  0.040036584678587 -0.013299752396612 -0.016356892645897 0.071653029721369
  60.28 -0.032709530087736 -0.053613869245246  0.039571613603386 -0.013359765578536 -0.015905963768326 0.070982298948363
  60.05 -0.032546865782695 -0.053444890954230  0.039107782787984 -0.013418426071665 -0.015458291743875 0.070309766356247
  59.82 -0.032383083235847 -0.053272909364282  0.038645138196333 -0.013475711609090 -0.015013927351371 0.069635526227241
  59.59 -0.032218202911674 -0.053097944054090  0.038183725614399 -0.013531600263905 -0.014572920398193 0.068959673707458
  59.36 -0.032052245468258 -0.052920015379074  0.037723590634468 -0.013586070643501 -0.014135320060282 0.068282304838130
  59.13 -0.031885231751461 -0.052739144466706  0.037264778639367 -0.013639101896501 -0.013701174549074 0.067603516579889
  58.91 -0.031717182789011 -0.052555353211591  0.036807334786844 -0.013690673476840 -0.013270531236398 0.066923406490116
  58.68 -0.031548119784512 -0.052368664269966  0.036351303994007 -0.013740765553161 -0.012843436682231 0.066242073139267
  58.46 -0.031378064111388 -0.052179101053779  0.035896730921879 -0.013789358668803 -0.012419936454289 0.065559615611277
  58.24 -0.031207037306746 -0.051986687724489  0.035443659960098 -0.013836433991610 -0.012000075235580 0.064876133723871
  58.01 -0.031035061065184 -0.051791449186260  0.034992135211633 -0.013881973199431 -0.011583896800116 0.064191727945292
  57.79 -0.030862157232522 -0.051593411078868  0.034542200477793 -0.013925958525229 -0.011171443929647 0.063506499285021
  57.57 -0.030688347799484 -0.051392599770167  0.034093899243240 -0.013968372822998 -0.010762758500399 0.062820549389178
  57.35 -0.030513654895319 -0.051189042348042  0.033647274661229 -0.014009199439391 -0.010357881278372 0.062133980197054
  57.13 -0.030338100781367 -0.050982766612145  0.033202369539003 -0.014048422446178 -0.009956852214249 0.061446894343564
  56.92 -0.030161707844582 -0.050773801065093  0.032759226323292 -0.014086026418197 -0.009559710113793 0.060759394670054
  56.70 -0.029984498591003 -0.050562174903280  0.032317887086131 -0.014121996575606 -0.009166492741935 0.060071584477572
  56.48 -0.029806495639187 -0.050347918007405  0.031878393510702 -0.014156318797753 -0.008777236912977 0.059383567382887
  56.27 -0.029627721713601 -0.050131060932485  0.031440786877496 -0.014188979560736 -0.008391978306710 0.058695447212667
  56.05 -0.029448199637984 -0.049911634897582  0.031005108050607 -0.014219966048418 -0.008010751593318 0.058007328038179
  55.84 -0.029267952328673 -0.049689671775131  0.030571397464324 -0.014249266041405 -0.007633590298067 0.057319314137119
  55.63 -0.029087002787908 -0.049465204079955  0.030139695109819 -0.014276867993379 -0.007260526926206 0.056631509860045
  55.41 -0.028905374097106 -0.049238264957807  0.029710040522218 -0.014302761076196 -0.006891592834596 0.055944019689350
  55.20 -0.028723089410122 -0.049008888173722  0.029282472767749 -0.014326935107029 -0.006526818280284 0.055256948109164
  54.99 -0.028540171946496 -0.048777108099881  0.028857030431303 -0.014349380555306 -0.006166232368460 0.054570399567189
  54.78 -0.028356644984680 -0.048542959703341  0.028433751604098 -0.014370088688431 -0.005809863125317 0.053884478505919
  54.57 -0.028172531855263 -0.048306478533206  0.028012673871702 -0.014389051328917 -0.005457737414782 0.053199289185707
  54.36 -0.027987855934193 -0.048067700707694  0.027593834302253 -0.014406261145822 -0.005109880938520 0.052514935811390
  54.16 -0.027802640635996 -0.047826662900792  0.027177269435054 -0.014421711439644 -0.004766318281030 0.051831522296375
  53.95 -0.027616909406995 -0.047583402328624  0.026763015269281 -0.014435396218648 -0.004427072812507 0.051149152351104
  53.74 -0.027430685718542 -0.047337956735633  0.026351107253178 -0.014447310240501 -0.004092166803332 0.050467929392853
  53.54 -0.027243993060259 -0.047090364380388  0.025941580273364 -0.014457448963695 -0.003761621288761 0.049787956443378
  53.34 -0.027056854933293 -0.046840664021119  0.025534468644577 -0.014465808575309 -0.003435456166073 0.049109336220862
  53.13 -0.026869294843585 -0.046588894901160  0.025129806099602 -0.014472385980596 -0.003113690152934 0.048432170940416
  52.93 -0.026681336295169 -0.046335096733973  0.024727625779574 -0.014477178792577 -0.002796340763112 0.047756562369591
  52.73 -0.026493002783488 -0.046079309688000  0.024327960224595 -0.014480185394489 -0.002483424334232 0.047082611774607
  52.53 -0.026304317788748 -0.045821574371387  0.023930841364626 -0.014481404856520 -0.002174956027778 0.046410419802384
  52.33 -0.026115304769290 -0.045561931816361  0.023536300510779 -0.014480837015607 -0.001870949832561 0.045740086556875
  52.13 -0.025925987155016 -0.045300423463531  0.023144368346776 -0.014478482367880 -0.001571418498797 0.045071711397837
  51.93 -0.025736388340839 -0.045037091145983  0.022755074920900 -0.014474342193566 -0.001276373614439 0.044405393083077
  51.73 -0.025546531680183 -0.044771977073078  0.022368449638205 -0.014468418463309 -0.000985825573951 0.043741229539471
  51.53 -0.025356440478529 -0.044505123814318  0.021984521253069 -0.014460713876341 -0.000699783613001 0.043079318010411
  51.34 -0.025166137987005 -0.044236574282878  0.021603317862032 -0.014451231870882 -0.000418255742540 0.042419754835502
  51.14 -0.024975647396036 -0.043966371719084  0.021224866897068 -0.014439976537411 -0.000141248804320 0.041762635540760
  50.94 -0.024784991829040 -0.043694559673752  0.020849195119098 -0.014426952726215 0.000131231532585 0.041108054689432
  50.75 -0.024594194336193 -0.043421181991419  0.020476328611933 -0.014412165960653 0.000399180785648 0.040456105946177
  50.56 -0.024403277888249 -0.043146282793498  0.020106292776517 -0.014395622527363 0.000662595620732 0.039806882040638
  50.36 -0.024212265370421 -0.042869906461280  0.019739112325440 -0.014377329316667 0.000921473907595 0.039160474587033
  50.17 -0.024021179576342 -0.042592097618930  0.019374811277971 -0.014357293923184 0.001175814681731 0.038516974158742
  49.98 -0.023830043202083 -0.042312901116432  0.019013412955259 -0.014335524687464 0.001425618061102 0.037876470345560
  49.79 -0.023638878840249 -0.042032362012390  0.018654939976001 -0.014312030567620 0.001670885402261 0.037239051444912
  49.60 -0.023447708974156 -0.041750525556886  0.018299414252396 -0.014286821208714 0.001911619154638 0.036604804760226
  49.41 -0.023256555972074 -0.041467437174260  0.017946856986417 -0.014259906880310 0.002147822933396 0.035973816231438
  49.22 -0.023065442081563 -0.041183142445941  0.017597288666538 -0.014231298525041 0.002379501446576 0.035346170703873
  49.03 -0.022874389423882 -0.040897687093143  0.017250729064685 -0.014201007765557 0.002606660547133 0.034721951714875
  48.85 -0.022683419988491 -0.040611116959735  0.016907197233558 -0.014169046803902 0.002829307163554 0.034101241516357
  48.66 -0.022492555627638 -0.040323477995007  0.016566711504400 -0.014135428442336 0.003047449376181 0.033484120982863
  48.47 -0.022301818051030 -0.040034816236552  0.016229289484937 -0.014100166163128 0.003261096316598 0.032870669719118
  48.29 -0.022111228820608 -0.039745177793126  0.015894948057758 -0.014063274003662 0.003470258219673 0.032260965935130
  48.11 -0.021920809345403 -0.039454608827601  0.015563703379027 -0.014024766605003 0.003674946371518 0.031655086387208
  47.92 -0.021730580876497 -0.039163155539977  0.015235570877507 -0.013984659194555 0.003875173081730 0.031053106436946
  47.74 -0.021540564502076 -0.038870864150515  0.014910565253885 -0.013942967551361 0.004070951780538 0.030455100021726
  47.56 -0.021350781142586 -0.038577780882813  0.014588700480522 -0.013899708009579 0.004262296890434 0.029861139514212
  47.38 -0.021161251545989 -0.038283951947223  0.014269989801394 -0.013854897461946 0.004449223857395 0.029271295859390
  47.19 -0.020971996283117 -0.037989423524105  0.013954445732486 -0.013808553311206 0.004631749126599 0.028685638430587
  47.01 -0.020783035743139 -0.037694241747446  0.013642080062369 -0.013760693511750 0.004809890149365 0.028104235100593
  46.84 -0.020594390129122 -0.037398452688402  0.013332903853237 -0.013711336489808 0.004983665351926 0.027527152102885
  46.66 -0.020406079453712 -0.037102102339171  0.013026927442121 -0.013660501171214 0.005153094121552 0.026954454166936
  46.48 -0.020218123534909 -0.036805236596830  0.012724160442509 -0.013608206967525 0.005318196803078 0.026386204388107
  46.30 -0.020030541991962 -0.036507901247486  0.012424611746191 -0.013554473751731 0.005478994674624 0.025822464210304
  46.12 -0.019843354241367 -0.036210141950507  0.012128289525463 -0.013499321844385 0.005635509954527 0.025263293481487
  45.95 -0.019656579492978 -0.035912004222944  0.011835201235587 -0.013442772013594 0.005787765725018 0.024708750415506
  45.77 -0.019470236746233 -0.035613533424166  0.011545353617538 -0.013384845416048 0.005935785994671 0.024158891486284
  45.60 -0.019284344786485 -0.035314774740643  0.011258752701061 -0.013325563649053 0.006079595656766 0.023613771570064
  45.42 -0.019098922181456 -0.035015773170983  0.010975403807980 -0.013264948688085 0.006219220426845 0.023073443818772
  45.25 -0.018913987277796 -0.034716573511158  0.010695311555783 -0.013203022893732 0.006354686863524 0.022537959734614
  45.08 -0.018729558197759 -0.034417220339896  0.010418479861480 -0.013139808976992 0.006486022371965 0.022007369036500
  44.91 -0.018545652835997 -0.034117758004415  0.010144911945748 -0.013075329999279 0.006613255162241 0.021481719774535
  44.74 -0.018362288856466 -0.033818230606242  0.009874610337267 -0.013009609362014 0.006736414225050 0.020961058302266
  44.56 -0.018179483689443 -0.033518681987418  0.009607576877379 -0.012942670768457 0.006855529335187 0.020445429174329
  44.39 -0.017997254528671 -0.033219155716798  0.009343812724922 -0.012874538247998 0.006970631020314 0.019934875276559
  44.23 -0.017815618328605 -0.032919695076763  0.009083318361377 -0.012805236076358 0.007081750536680 0.019429437740984
  44.06 -0.017634591801782 -0.032620343050042  0.008826093596190 -0.012734788841506 0.007188919862178 0.018929155957970
  43.89 -0.017454191416306 -0.032321142306878  0.008572137572343 -0.012663221356929 0.007292171696344 0.018434067555403
  43.72 -0.017274433393443 -0.032022135192451  0.008321448772127 -0.012590558678971 0.007391539425666 0.017944208450735
  43.55 -0.017095333705338 -0.031723363714554  0.008074025023189 -0.012516826106840 0.007487057057665 0.017459612821485
  43.39 -0.016916908072845 -0.031424869531572  0.007829863504680 -0.012442049127093 0.007578759286808 0.016980313070555
  43.22 -0.016739171963464 -0.031126693940710  0.007588960753748 -0.012366253427515 0.007666681432067 0.016506339869590
  43.06 -0.016562140589405 -0.030828877866523  0.007351312672061 -0.012289464876303 0.007750859429972 0.016037722195411
  42.89 -0.016385828905753 -0.030531461849765  0.007116914532651 -0.012211709487370 0.007831329782576 0.015574487225931
  42.73 -0.016210251608755 -0.030234486036474  0.006885760986928 -0.012133013444632 0.007908129588674 0.015116660461584
  42.57 -0.016035423134214 -0.029937990167385  0.006657846071749 -0.012053403046497 0.007981296512583 0.014664265654205
  42.40 -0.015861357655998 -0.029642013567645  0.006433163216819 -0.011972904712804 0.008050868728626 0.014217324862537
  42.24 -0.015688069084656 -0.029346595136844  0.006211705252172 -0.011891544970943 0.008116884935017 0.013775858419274
  42.08 -0.015515571066147 -0.029051773339284  0.005993464415760 -0.011809350424635 0.008179384352117 0.013339884941468
  41.92 -0.015343876980678 -0.028757586194626  0.005778432361335 -0.011726347757396 0.008238406668665 0.012909421379971
  41.76 -0.015172999941650 -0.028464071268833  0.005566600166341 -0.011642563687436 0.008293992014019 0.012484482989940
  41.60 -0.015002952794711 -0.028171265665381  0.005357958339992 -0.011558025011030 0.008346181006730 0.012065083362933
  41.44 -0.014833748116910 -0.027879206016814  0.005152496831503 -0.011472758538328 0.008395014631374 0.011651234441655
  41.28 -0.014665398215971 -0.027587928476606  0.004950205038435 -0.011386791089890 0.008440534340903 0.011242946475719
  41.13 -0.014497915129652 -0.027297468711345  0.004751071815114 -0.011300149468929 0.008482781954297 0.010840228116191
  40.97 -0.014331310625220 -0.027007861893202  0.004555085481232 -0.011212860508147 0.008521799627070 0.010443086396507
  40.81 -0.014165596199025 -0.026719142692718  0.004362233830505 -0.011124950981267 0.008557629920664 0.010051526726403
  40.66 -0.014000783076169 -0.026431345271950  0.004172504139472 -0.011036447632520 0.008590315682747 0.009665552918800
  40.50 -0.013836882210282 -0.026144503277873  0.003985883176321 -0.010947377133280 0.008619900128751 0.009285167198482
  40.35 -0.013673904283387 -0.025858649836099  0.003802357209890 -0.010857766120226 0.008646426720438 0.008910370277553
  40.19 -0.013511859705870 -0.025573817544959  0.003621912018663 -0.010767641141565 0.008669939219677 0.008541161273905
  40.04 -0.013350758616540 -0.025290038469824  0.003444532899943 -0.010677028629280 0.008690481658954 0.008177537794488
  39.89 -0.013190610882782 -0.025007344137805  0.003270204678964 -0.010585954933820 0.008708098315352 0.007819495934439
  39.74 -0.013031426100801 -0.024725765532693  0.003098911718209 -0.010494446289408 0.008722833670649 0.007467030298768
  39.58 -0.012873213595965 -0.024445333090256  0.002930637926664 -0.010402528803632 0.008734732437343 0.007120134030113
  39.43 -0.012715982423223 -0.024166076693828  0.002765366769221 -0.010310228436630 0.008743839517017 0.006778798803536
  39.28 -0.012559741367624 -0.023888025670184  0.002603081276064 -0.010217571006291 0.008750199976051 0.006443014866422
  39.13 -0.012404498944911 -0.023611208785710  0.002443764052116 -0.010124582143153 0.008753859054300 0.006112771037611
  38.98 -0.012250263402207 -0.023335654242914  0.002287397286540 -0.010031287349388 0.008754862123456 0.005788054762042
  38.84 -0.012097042718777 -0.023061389677194  0.002133962762256 -0.009937711927671 0.008753254666233 0.005468852135905
  38.69 -0.011944844606878 -0.022788442153888  0.001983441865481 -0.009843880965574 0.008749082318002 0.005155147847664
  38.54 -0.011793676512682 -0.022516838165659  0.001835815595295 -0.009749819368521 0.008742390762706 0.004846925303822
  38.39 -0.011643545617277 -0.022246603630115  0.001691064573229 -0.009655551851118 0.008733225765820 0.004544166599431
  38.25 -0.011494458837752 -0.021977763887755  0.001549169052861 -0.009561102862557 0.008721633188227 0.004246852530233
  38.10 -0.011346422828342 -0.021710343700155  0.001410108929399 -0.009466496647334 0.008707658894283 0.003954962642105
  37.95 -0.011199443981662 -0.021444367248471  0.001273863749316 -0.009371757203613 0.008691348803852 0.003668475237993
  37.81 -0.011053528429995 -0.021179858132168  0.001140412719909 -0.009276908305780 0.008672748828126 0.003387367423016
  37.67 -0.010908682046663 -0.020916839368054  0.001009734718940 -0.009181973441991 0.008651904900847 0.003111615109672
  37.52 -0.010764910447459 -0.020655333389576  0.000881808304160 -0.009086975847131 0.008628862943616 0.002841193021304
  37.38 -0.010622218992141 -0.020395362046336  0.000756611722942 -0.008991938488939 0.008603668817317 0.002576074770166
  37.24 -0.010480612785999 -0.020136946603924  0.000634122921764 -0.008896884066273 0.008576368365487 0.002316232835739
  37.09 -0.010340096681478 -0.019880107743957  0.000514319555772 -0.008801834976147 0.008547007362275 0.002061638614166
  36.95 -0.010200675279862 -0.019624865564376  0.000397178998261 -0.008706813329346 0.008515631515910 0.001812262413921
  36.81 -0.010062352933015 -0.019371239579995  0.000282678350144 -0.008611840952161 0.008482286435740 0.001568073535602
  36.67 -0.009925133745186 -0.019119248723286  0.000170794449369 -0.008516939355163 0.008447017642646 0.001329040224228
  36.53 -0.009789021574861 -0.018868911345402  0.000061503880318 -0.008422129738409 0.008409870544748 0.001095129767252
  36.39 -0.009654020036676 -0.018620245217399  -0.000045217016840 -0.008327433003580 0.008370890411391 0.000866308459864
  36.25 -0.009520132503373 -0.018373267531735  -0.000149392136864 -0.008232869703681 0.008330122397426 0.000642541660503
  36.11 -0.009387362107814 -0.018127994903948  -0.000251045600164 -0.008138460081200 0.008287611480765 0.000423793803869
  35.98 -0.009255711745040 -0.017884443374553  -0.000350201743624 -0.008044224078518 0.008243402490130 0.000210028455565
  35.84 -0.009125184074378 -0.017642628411182  -0.000446885111438 -0.007950181252908 0.008197540066895 0.000001208293882
  35.70 -0.008995781521592 -0.017402564910882  -0.000541120446024 -0.007856350858065 0.008150068685903 -0.000202704839025
  35.57 -0.008867506281077 -0.017164267202645  -0.000632932678998 -0.007762751804211 0.008101032593008 -0.000401749905045
  35.43 -0.008740360318099 -0.016927749050131  -0.000722346922205 -0.007669402635538 0.008050475858862 -0.000595966691795
  35.30 -0.008614345371069 -0.016693023654570  -0.000809388458823 -0.007576321575317 0.007998442295640 -0.000785395698130
  35.16 -0.008489462953858 -0.016460103657860  -0.000894082734529 -0.007483526468649 0.007944975517760 -0.000970078213938
  35.03 -0.008365714358153 -0.016229001145826  -0.000976455348729 -0.007391034844914 0.007890118870757 -0.001150056222129
  34.89 -0.008243100655843 -0.015999727651696  -0.001056532045886 -0.007298863831037 0.007833915455571 -0.001325372395167
  34.76 -0.008121622701441 -0.015772294159698  -0.001134338706894 -0.007207030227815 0.007776408114668 -0.001496070071647
  34.63 -0.008001281134540 -0.015546711108850  -0.001209901340540 -0.007115550478692 0.007717639392141 -0.001662193217268
  34.50 -0.007882076382297 -0.015322988396915  -0.001283246075059 -0.007024440636799 0.007657651590956 -0.001823786458660
  34.36 -0.007764008661946 -0.015101135384484  -0.001354399149746 -0.006933716413526 0.007596486685350 -0.001980894959348
  34.23 -0.007647077983344 -0.014881160899251  -0.001423386906662 -0.006843393155105 0.007534186360729 -0.002133564479603
  34.10 -0.007531284151538 -0.014663073240393  -0.001490235782430 -0.006753485834801 0.007470791997186 -0.002281841324399
  33.97 -0.007416626769357 -0.014446880183100  -0.001554972300103 -0.006664009070262 0.007406344637410 -0.002425772297442
  33.84 -0.007303105240034 -0.014232588983275  -0.001617623061141 -0.006574977103567 0.007340885011843 -0.002565404706809
  33.71 -0.007190718769839 -0.014020206382308  -0.001678214737445 -0.006486403809035 0.007274453503979 -0.002700786348037
  33.58 -0.007079466370747 -0.013809738612027  -0.001736774063512 -0.006398302700161 0.007207090160777 -0.002831965435161
  33.46 -0.006969346863110 -0.013601191399728  -0.001793327828670 -0.006310686921814 0.007138834670108 -0.002958990611996
  33.33 -0.006860358878360 -0.013394569973360  -0.001847902869386 -0.006223569257169 0.007069726361622 -0.003081910950400
  33.20 -0.006752500861721 -0.013189879066791  -0.001900526061718 -0.006136962110367 0.006999804195475 -0.003200775862237
  33.08 -0.006645771074943 -0.012987122925190  -0.001951224313795 -0.006050877532533 0.006929106757987 -0.003315635136673
  32.95 -0.006540167599039 -0.012786305310523  -0.002000024558448 -0.005965327212233 0.006857672253842 -0.003426538887265
  32.82 -0.006435688337049 -0.012587429507127  -0.002046953745910 -0.005880322461599 0.006785538499143 -0.003533537539391
  32.70 -0.006332331016807 -0.012390498327391  -0.002092038836623 -0.005795874248420 0.006712742912744 -0.003636681807258
  32.57 -0.006230093193719 -0.012195514117519  -0.002135306794136 -0.005711993167519 0.006639322514511 -0.003736022668750
  32.45 -0.006128972253556 -0.012002478763372  -0.002176784578104 -0.005628689460704 0.006565313920986 -0.003831611350685
  32.33 -0.006028965415247 -0.011811393696407  -0.002216499137390 -0.005545973012430 0.006490753315033 -0.003923499299757
  32.20 -0.005930069733687 -0.011622259899672  -0.002254477403262 -0.005463853361073 0.006415676486599 -0.004011738159119
  32.08 -0.005832282102547 -0.011435077913883  -0.002290746282691 -0.005382339668576 0.006340118786745 -0.004096379769246
  31.96 -0.005735599257090 -0.011249847843555  -0.002325332651757 -0.005301440775957 0.006264115141527 -0.004177476126740
  31.83 -0.005640017776989 -0.011066569363218  -0.002358263349142 -0.005221165155604 0.006187700034646 -0.004255079348765
  31.71 -0.005545534089153 -0.010885241723665  -0.002389565169729 -0.005141520947709 0.006110907518724 -0.004329241701673
  31.59 -0.005452144470549 -0.010705863758280  -0.002419264858315 -0.005062515944648 0.006033771193618 -0.004400015538985
  31.47 -0.005359845051032 -0.010528433889390  -0.002447389103404 -0.004984157602264 0.005956324218570 -0.004467453294885
  31.35 -0.005268631816163 -0.010352950134687  -0.002473964531120 -0.004906453028586 0.005878599300055 -0.004531607485959
  31.23 -0.005178500610045 -0.010179410113677  -0.002499017699217 -0.004829409017658 0.005800628677041 -0.004592530639634
  31.11 -0.005089447138136 -0.010007811054176  -0.002522575091177 -0.004753032020917 0.005722444132265 -0.004650275335378
  30.99 -0.005001466970076 -0.009838149798841  -0.002544663110432 -0.004677328160202 0.005644076993966 -0.004704894161333
  30.88 -0.004914555542503 -0.009670422811725  -0.002565308074672 -0.004602303245102 0.005565558102924 -0.004756439676585
  30.76 -0.004828708161863 -0.009504626184873  -0.002584536210261 -0.004527962754741 0.005486917848893 -0.004804964431112
  30.64 -0.004743920007223 -0.009340755644930  -0.002602373646756 -0.004454311862932 0.005408186130700 -0.004850520920249
